GQ Electronics LLC, GMC Data Viewer,Version 2.60
Date Time,Type,uSv/h,CPM,#1(CPS),#2(CPS),#3(CPS),#4(CPS),#5(CPS),#6(CPS),#7(CPS),#8(CPS),#9(CPS),#10(CPS),#11(CPS),#12(CPS),#13(CPS),#14(CPS),#15(CPS),#16(CPS),#17(CPS),#18(CPS),#19(CPS),#20(CPS),#21(CPS),#22(CPS),#23(CPS),#24(CPS),#25(CPS),#26(CPS),#27(CPS),#28(CPS),#29(CPS),#30(CPS),#31(CPS),#32(CPS),#33(CPS),#34(CPS),#35(CPS),#36(CPS),#37(CPS),#38(CPS),#39(CPS),#40(CPS),#41(CPS),#42(CPS),#43(CPS),#44(CPS),#45(CPS),#46(CPS),#47(CPS),#48(CPS),#49(CPS),#50(CPS),#51(CPS),#52(CPS),#53(CPS),#54(CPS),#55(CPS),#56(CPS),#57(CPS),#58(CPS),#59(CPS),#60(CPS),
2018-10-27 16:18,Every Second,0.078,12,1,0,0,0,2,1,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
2018-10-27 16:19,Every Second,0.097,15,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,
2018-10-27 16:20,Every Second,0.084,13,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2018-10-27 16:21,Every Second,0.072,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,
2018-10-27 16:22,Every Second,0.123,19,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,
2018-10-27 16:23,Every Second,0.123,19,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2,2,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
2018-10-27 16:24,Every Second,0.091,14,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,
2018-10-27 16:25,Every Second,0.097,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
2018-10-27 16:26,Every Second,0.130,20,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,1,1,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
2018-10-27 16:27,Every Second,0.117,18,0,1,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,
2018-10-27 16:28,Every Second,0.072,11,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
2018-10-27 16:29,Every Second,0.676,104,0,1,0,0,0,1,1,0,2,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,1,0,1,2,2,1,0,0,0,1,0,1,2,0,1,2,0,1,1,0,3,0,1,5,8,5,7,9,8,14,8,8,
2018-10-27 16:30,Every Second,2.145,330,8,6,10,3,7,10,11,14,9,5,7,9,11,13,8,8,6,5,6,3,7,2,7,2,8,3,7,4,5,4,7,1,2,5,7,6,4,4,9,8,7,5,7,8,6,2,1,3,4,2,3,0,4,3,2,2,2,4,1,3,
2018-10-27 16:31,Every Second,0.877,135,4,3,2,3,2,2,2,3,3,3,1,0,2,3,4,2,1,6,1,0,2,1,0,0,2,3,1,3,2,6,6,2,4,1,5,6,3,6,7,5,3,5,3,1,4,2,0,0,0,0,2,0,2,0,0,1,0,0,0,0,
2018-10-27 16:32,Every Second,0.137,21,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,1,0,1,1,0,0,0,0,
2018-10-27 16:33,Every Second,0.162,25,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,2,0,0,1,0,1,2,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,
2018-10-27 16:34,Every Second,0.117,18,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,
2018-10-27 16:35,Every Second,0.111,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,1,2,0,0,0,1,0,1,
2018-10-27 16:36,Every Second,0.137,21,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,
2018-10-27 16:37,Every Second,0.104,16,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,
2018-10-27 16:38,Every Second,0.123,19,0,1,1,0,0,0,1,0,1,1,1,0,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
2018-10-27 16:39,Every Second,0.117,18,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,1,
2018-10-27 16:40,Every Second,0.123,19,0,0,0,1,0,1,0,0,0,0,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,
2018-10-27 16:41,Every Second,0.104,16,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,
2018-10-27 16:42,Every Second,0.091,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,
2018-10-27 16:43,Every Second,0.104,16,0,0,0,0,0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,
2018-10-27 16:44,Every Second,0.078,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,
2018-10-27 16:45,Every Second,0.149,23,0,0,1,0,0,0,1,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,
2018-10-27 16:46,Every Second,0.097,15,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,
2018-10-27 16:47,Every Second,0.137,21,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,2,0,0,0,0,1,0,0,0,1,1,
2018-10-27 16:48,Every Second,0.097,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,
2018-10-27 16:49,Every Second,0.123,19,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,
2018-10-27 16:50,Every Second,0.097,15,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,
2018-10-27 16:51,Every Second,0.084,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,
2018-10-27 16:52,Every Second,0.104,16,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
2018-10-27 16:53,Every Second,0.091,14,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,
2018-10-27 16:54,Every Second,0.201,31,0,0,0,0,0,1,1,0,0,2,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,2,0,2,0,0,0,0,1,2,0,1,1,0,0,0,2,0,0,1,2,0,1,0,1,1,1,0,1,
2018-10-27 16:55,Every Second,0.137,21,1,1,0,0,1,0,2,0,2,0,2,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,
2018-10-27 16:56,Every Second,0.117,18,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,
2018-10-27 16:57,Every Second,0.104,16,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,
2018-10-27 16:58,Every Second,0.123,19,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,
2018-10-27 16:59,Every Second,0.162,25,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,2,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,2,0,0,0,0,0,1,0,0,0,1,
2018-10-27 17:00,Every Second,0.117,18,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,
2018-10-27 17:01,Every Second,0.143,22,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,2,0,3,0,1,0,0,0,
2018-10-27 17:02,Every Second,0.117,18,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,
2018-10-27 17:03,Every Second,0.058,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
2018-10-27 17:04,Every Second,0.123,19,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,2,0,0,
2018-10-27 17:05,Every Second,0.078,12,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,
2018-10-27 17:06,Every Second,0.149,23,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,
2018-10-27 17:07,Every Second,1.053,162,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,4,5,4,8,5,8,9,9,10,5,8,2,8,7,3,2,2,1,7,1,0,1,1,0,1,0,1,0,1,5,4,2,5,7,6,3,6,3,2,
2018-10-27 17:08,Every Second,2.034,313,7,7,7,6,5,5,6,7,0,8,10,0,3,4,7,4,4,4,8,8,7,10,8,5,7,2,4,5,6,5,12,5,2,4,6,6,7,5,0,2,1,2,3,7,5,5,2,1,0,4,1,5,8,2,7,8,6,8,7,13,
2018-10-27 17:09,Every Second,2.204,339,6,0,3,4,7,6,3,8,9,6,7,10,9,4,15,5,3,0,2,1,2,2,3,0,10,1,7,6,5,4,7,5,5,4,4,4,5,5,4,5,4,3,6,2,8,7,5,9,4,3,6,4,6,14,11,11,9,9,10,12,
2018-10-27 17:10,Every Second,1.151,177,10,9,8,13,5,4,4,15,3,8,14,7,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,1,2,1,2,1,3,4,2,2,4,4,2,4,1,2,3,4,1,2,0,1,1,2,4,1,3,2,0,5,1,2,5,
2018-11-03 16:49,Every Second,2.022,311,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,2,0,1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,
2018-11-03 16:50,Every Second,0.416,64,0,0,0,1,0,1,1,1,2,4,5,6,5,12,0,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,1,0,1,1,1,0,2,0,0,3,1,0,0,2,2,1,0,
2018-11-03 16:51,Every Second,0.221,34,0,0,0,2,1,0,0,2,0,2,0,0,0,1,1,1,0,0,0,1,1,0,3,1,4,0,1,0,0,0,0,1,0,2,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,
2018-11-03 16:52,Every Second,0.201,31,0,0,2,0,1,0,0,0,2,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,2,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,3,0,1,1,0,0,1,1,1,0,1,
2018-11-03 16:53,Every Second,0.156,24,0,0,1,1,0,1,0,0,0,0,0,0,0,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
2018-11-03 16:54,Every Second,0.137,21,1,0,0,0,0,2,0,0,0,2,0,1,0,1,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,
2018-11-03 16:55,Every Second,0.111,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,
2018-11-03 16:56,Every Second,0.097,15,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,
2019-05-10 18:24,Every Second,0.501,77,1,0,1,0,2,2,1,0,0,0,2,0,0,1,1,1,0,2,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,3,0,0,1,2,0,1,8,8,9,5,6,2,1,0,2,2,0,0,1,
2019-05-10 18:25,Every Second,0.097,15,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,
2019-05-10 18:26,Every Second,0.058,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
2019-05-10 18:27,Every Second,0.117,18,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,1,0,0,1,1,
2019-05-10 18:28,Every Second,0.851,131,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,7,7,12,15,9,21,16,12,11,6,0,1,0,1,0,0,3,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
2019-05-10 18:29,Every Second,0.130,20,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,
2019-05-10 18:30,Every Second,0.331,51,2,6,1,1,3,6,3,7,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,
2019-05-10 18:31,Every Second,0.117,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,2,1,0,0,0,0,0,0,0,
2019-05-10 18:32,Every Second,0.078,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
2019-05-14 10:14,Every Second,0.123,19,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
2019-05-14 10:15,Every Second,0.065,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,
2019-05-14 10:17,Every Second,0.266,41,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,0,3,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,
2019-05-14 10:18,Every Second,0.234,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,1,1,3,2,1,2,0,0,2,0,1,0,0,0,0,2,0,1,1,0,3,1,1,0,0,3,1,0,1,0,1,0,
2019-05-14 10:19,Every Second,0.176,27,0,2,2,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,
2019-05-14 10:20,Every Second,0.084,13,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,1,0,0,
2019-05-14 10:21,Every Second,0.104,16,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-05-14 10:22,Every Second,0.189,29,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,2,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,2,1,1,0,0,1,2,0,3,0,0,0,1,0,1,
2019-05-14 10:23,Every Second,0.137,21,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,
2019-05-14 10:24,Every Second,0.084,13,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,
2019-05-14 10:25,Every Second,0.104,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,1,0,0,1,2,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019-05-14 10:26,Every Second,0.149,23,1,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,
2019-05-14 10:27,Every Second,0.143,22,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,
2019-05-14 10:28,Every Second,0.156,24,1,0,0,0,2,2,0,1,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0,1,1,1,0,0,0,0,0,
2019-05-14 10:29,Every Second,0.117,18,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,
2019-05-14 10:30,Every Second,0.123,19,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,
2019-05-14 10:31,Every Second,0.117,18,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,
2019-05-14 10:32,Every Second,0.097,15,0,1,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,1,0,
2019-05-14 10:33,Every Second,0.169,26,0,1,1,0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,1,1,0,0,2,0,2,0,0,
2019-05-14 10:34,Every Second,0.176,27,0,1,0,1,0,0,0,0,2,2,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,
2019-05-14 10:35,Every Second,0.137,21,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,3,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,2,
